t,W,Q,H,S,A,P
302 days,257.5847777777778,1429.3114444444445,267.50196666666665,0.00017832161534165673,1183.947511111111,
302 days,256.1881142857143,1434.074,266.6119571428572,0.00016797077165097633,1174.5827142857142,
302 days,283.74553749999995,1439.127125,265.66555,0.00021660697125884553,1032.6977375,
302 days,305.2204375,1446.3008750000001,264.5808875,0.00017608210150784067,1165.073225,
303 days,256.12737777777784,1253.539,267.1534888888889,0.00017886198387300734,1094.4034444444446,
303 days,253.70025714285717,1259.3807142857142,266.26615714285714,0.00016584423503609552,1086.9892857142856,
303 days,281.435375,1265.2945,265.30949999999996,0.00022294050843015594,948.4359375,
303 days,300.97877500000004,1273.188375,264.1462375,0.000192772121449781,1051.5994,
304 days,254.96303333333333,1167.7085555555557,266.96646666666663,0.00018038302122047194,1046.5808666666667,
304 days,252.21601428571427,1171.279142857143,266.07374285714286,0.00016586985595917425,1038.5365571428572,
304 days,279.7608625,1174.7337499999999,265.100425,0.00022999475845198773,899.3328875,
304 days,288.43275000000006,1179.1477500000003,263.86100000000005,0.00020006503847312733,979.1591125,
305 days,253.85177777777778,1099.2857777777779,266.81958888888886,0.00018062318501217448,1009.1950333333334,
305 days,250.9375142857143,1102.038,265.92917142857146,0.00016430697965186573,1002.2836714285714,
305 days,278.49678750000004,1104.6992500000001,264.956475,0.00023106490783611033,865.655125,
305 days,285.673725,1107.99125,263.6868625,0.00020558852644818302,935.9987249999999,
306 days,253.77061111111107,1096.593888888889,266.81197777777777,0.00018086334880387702,1007.2620444444443,
306 days,250.83934285714284,1098.8557142857142,265.92032857142857,0.00016446070519029454,1000.0725142857143,
306 days,278.4114125,1100.805375,264.9455875,0.00023178562068664415,863.1233875,
306 days,285.3512,1102.879,263.66921249999996,0.0002069036426327162,931.6410875,
307 days,252.43525555555556,1035.979111111111,266.6833444444444,0.00018020289837669218,974.6943333333334,
307 days,249.54755714285713,1039.7577142857142,265.8005285714286,0.00016189861288322063,970.1772142857142,
307 days,277.5821,1043.2675,264.8336,0.00023097754870271003,836.9937624999999,
307 days,282.98359999999997,1047.4950000000001,263.547925,0.0002080752915971133,901.7210124999999,
308 days,251.7620111111111,1009.913111111111,266.6167222222223,0.0001815438128803884,957.8993777777775,
308 days,248.79928571428567,1010.7224285714285,265.7302142857143,0.00016189861288323518,952.6807571428571,
308 days,276.941725,1011.3138749999998,264.75759999999997,0.00023337992487114368,819.3437624999999,
308 days,278.9352,1011.807875,263.44375,0.00021316837791178793,876.1626249999999,
309 days,251.70129999999997,1006.979888888889,266.6106555555556,0.00018148377193245423,956.3690999999999,
309 days,248.74175714285715,1008.0880000000001,265.72472857142856,0.00016174488734480637,951.3135142857143,
309 days,276.8859875,1008.8745000000001,264.7522,0.0002335109635712317,818.0912125,
309 days,278.7537,1009.465875,263.43645,0.00021355095716547054,874.37265,
310 days,250.79086666666666,971.5867444444445,266.52812222222224,0.00018184401762001375,935.627788888889,
310 days,247.8866857142857,971.7876857142857,265.6438714285714,0.0001607200504219768,931.2568857142858,
310 days,275.97315000000003,971.9175749999999,264.67307500000004,0.0002339259194548769,799.7427,
310 days,270.020575,972.0199,263.3448,0.00021536820862045963,852.0119125,
311 days,250.59877777777774,963.9779777777779,266.5142111111111,0.0001812436081407517,932.1332444444444,
311 days,247.77548571428568,965.6794285714286,265.63321428571425,0.00016010514826829072,928.6145857142857,
311 days,275.8663,967.0871624999999,264.664775,0.0002334454442211877,797.8137374999999,
311 days,269.857375,968.5133624999999,263.33825,0.00021515300779026232,850.4180375000001,
312 days,249.9692777777778,945.425888888889,266.46815555555554,0.00018178397667209094,920.6017555555557,
312 days,247.25224285714287,946.1930714285712,265.58677142857147,0.00015954148796073301,917.1302428571429,
312 days,275.19703749999996,946.7184124999999,264.6180625,0.00023418799685506538,787.0161374999999,
312 days,268.47888750000004,947.06805,263.2813875,0.0002165159463815211,836.6196249999998,
313 days,249.6086555555556,935.5607000000002,266.44172222222227,0.0001823243452034302,914.0024888888888,
313 days,246.87361428571427,935.2603999999999,265.5591857142857,0.00015938776242231876,910.3125428571428,
313 days,274.7410125,934.8626375,264.5892875,0.00023493054948894306,780.3817875000001,
313 days,267.22772499999996,934.2268625,263.2450875,0.00021754412812579572,827.8483375000001,
314 days,249.48594444444447,930.024777777778,266.4329222222222,0.00018166389477624538,911.7990666666665,
314 days,246.7156571428571,931.461542857143,265.5538714285714,0.00015867037657633223,909.0019285714286,
314 days,274.71450000000004,932.54925,264.587225,0.00023418799685506538,779.8966375000001,
314 days,267.2789125,933.5099250000001,263.2474125,0.0002168267920251425,828.4058624999999,
315 days,248.3801777777778,901.6292555555556,266.35866666666675,0.0001827046045403049,893.307888888889,
315 days,244.1050428571429,901.7041857142857,265.47922857142856,0.0001574405722689455,890.6867285714286,
315 days,273.2912,901.6419375,264.5124125,0.00023565126233947688,762.6818250000001,
315 days,264.2427375,901.4438249999998,263.1495,0.00022120254223913672,804.8622625,
316 days,243.33835555555555,884.1170888888889,266.30654444444446,0.00018354517781126947,880.4482222222222,
316 days,243.01642857142858,882.9791857142857,265.4314142857143,0.00015664632365375186,879.0455857142858,
316 days,272.13745,882.1120249999999,264.46552499999996,0.00023600069887306566,751.9257749999999,
316 days,262.609425,881.2331375000001,263.0900625,0.0002235936625746701,790.6480624999999,
317 days,248.938,917.3958333333334,266.3927222222223,0.0001833650549674897,901.7844444444444,
317 days,245.14812857142857,915.5904571428573,265.50845714285714,0.00015877286026861812,897.833457142857,
317 days,273.8248,913.8608375,264.536025,0.00023659037302348662,768.1289625000001,
317 days,264.955325,911.6113875,263.16971249999995,0.00022191987833980353,809.7105125,
318 days,249.48045555555552,932.407,266.43235555555555,0.0001826845908909897,911.6620555555554,
318 days,246.54797142857143,931.5080857142857,265.54878571428577,0.0001593877624223042,907.7451571428572,
318 days,274.555525,930.6107,264.577725,0.0002353891849392884,777.7148125,
318 days,266.7800875,929.4214625000001,263.2274375,0.00021878751070026766,823.587075,
319 days,250.45379999999997,963.2931444444444,266.5034444444444,0.00018282468643615046,929.4382111111112,
319 days,247.58825714285712,961.4445,265.6159,0.0001610531224218986,924.3334428571428,
319 days,275.5434875,959.5863125000001,264.641075,0.000235323665589232,792.3547374999999,
319 days,268.9259375,957.1839500000001,263.29905,0.00021771150654928103,840.9017,
320 days,251.1378111111111,984.3947333333334,266.5546444444444,0.00018226430425549603,942.2862444444444,
320 days,248.1335142857143,983.6261714285713,265.66735714285716,0.00016151429903717046,937.0834571428571,
320 days,276.22801250000003,982.7737124999999,264.6933125,0.0002345811129553543,804.4429749999999,
320 days,270.45653749999997,981.578625,263.3623625,0.00021608554472112647,856.2939875000001,
321 days,251.74025555555556,1009.6762222222221,266.61473333333333,0.00018180399032139476,957.3942888888889,
321 days,248.76567142857144,1009.957,265.7271,0.00016202671749857066,951.8998142857143,
321 days,276.8932125,1010.0762500000001,264.75282500000003,0.0002339259194548769,818.2463625,
321 days,278.677925,1009.9797500000001,263.433575,0.00021426829326612378,873.6748,
322 days,251.88584444444444,1014.5624444444444,266.6289555555556,0.0001812436081407517,960.9780666666666,
322 days,248.93625714285713,1016.1645714285714,265.7431285714286,0.0001619754756524423,955.8931571428569,
322 days,277.0782625,1017.459,264.770825,0.00023331440552108726,822.4185375,
322 days,279.28612499999997,1018.682625,263.4582125,0.0002132640227251984,879.7090499999999,
323 days,251.63878888888888,1003.9630000000002,266.6043333333334,0.00018142373098453145,954.7778222222221,
323 days,248.6809,1005.2248571428571,265.7189857142857,0.00016164240365253507,949.8887000000001,
323 days,276.83083750000003,1006.26,264.7468875,0.0002334454442211877,816.858825,
323 days,278.5982875,1007.26275,263.4301125,0.00021374224679231865,872.8262874999999,
324 days,251.6285,1003.042,266.6031333333333,0.0001812235944914479,954.4794555555555,
324 days,248.67661428571432,1004.6887142857144,265.7184714285714,0.00016151429903717046,949.7604142857143,
324 days,276.83185000000003,1006.049375,264.747,0.00023337992487114368,816.8843499999999,
324 days,278.614325,1007.40725,263.430825,0.00021376615799566787,872.993925,
325 days,251.1247222222222,980.579288888889,266.55295555555557,0.00018112352624489474,941.8553555555557,
325 days,248.1761285714286,982.5519571428571,265.671,0.00016064318765276968,937.9805142857143,
325 days,276.32506249999994,984.2410874999999,264.70182499999993,0.00023331440552108726,806.3933875,
325 days,270.864625,986.0216624999999,263.3801625,0.0002144834940963211,860.624325,
326 days,250.4235111111111,958.4355777777778,266.5014333333333,0.0001812235944914479,928.9342666666669,
326 days,247.64738571428575,960.2169142857143,265.6209714285714,0.00015992580180679774,925.5867714285714,
326 days,275.7105,961.6859625,264.65285,0.00023357648292128815,795.0526375000001,
326 days,269.497875,963.1690375000001,263.3233125,0.00021572687667079305,846.7875750000001,
327 days,249.97858888888894,945.7525,266.46892222222215,0.00018178397667209094,920.7869222222222,
327 days,247.26054285714284,946.5671571428572,265.5874285714286,0.00015964397165300432,917.2912142857143,
327 days,275.1993125,947.13905,264.61828749999995,0.00023438455490522225,787.06975,
327 days,268.4473625,947.527125,263.2797125,0.00021704199285532623,836.2168875,
328 days,249.49883333333335,929.7141777777776,266.4338666666667,0.00018136369003660867,912.0368333333333,
328 days,246.78217142857144,931.7891571428571,265.5560571428572,0.00015854227196096762,909.5406142857144,
328 days,274.7608375,933.524425,264.5901875,0.00023405695815497735,780.56945,
328 days,267.37199999999996,935.3249125,263.25084999999996,0.000216970259245265,829.233725,
329 days,248.69001111111115,908.1118000000001,266.3770666666667,0.00018220426330757325,897.8876777777776,
329 days,244.80581428571426,908.9409571428571,265.4987428571429,0.00015759429780735974,895.4559142857142,
329 days,273.7435625,909.6148625000001,264.53242500000005,0.00023519262688914396,767.2744875,
329 days,265.1468,910.3053000000001,263.1756,0.00022007871568143804,811.1227375,
330 days,248.27514444444446,899.1267999999999,266.3524444444445,0.0001827046045403049,891.7575222222224,
330 days,243.8917857142857,899.2807285714287,265.4732714285714,0.00015736370949972383,889.2317714285715,
330 days,273.143975,899.3127625000001,264.50645,0.0002357823010395649,761.3101125000001,
330 days,263.96785000000006,899.215025,263.1400125,0.000222015523153214,802.5928124999999,
331 days,248.97021111111113,917.2257222222221,266.3950888888889,0.00018288472738407327,902.3728111111111,
331 days,245.3098857142857,916.2201428571427,265.51294285714283,0.00015846540919177508,898.9329714285714,
331 days,273.99372500000004,915.1729374999999,264.5438875,0.0002353891849392884,769.9182125,
331 days,265.685775,913.8048125,263.1915625,0.00021857230987007032,814.9505,
332 days,249.23783333333333,924.6576555555556,266.4146222222223,0.00018256450899514412,907.2429999999999,
332 days,246.01208571428566,924.2465571428571,265.53245714285714,0.00015884972303782525,903.7262571428572,
332 days,274.2988375,923.732875,264.56218749999994,0.00023558574298943288,774.1355,
332 days,266.2689,922.9461875000001,263.207875,0.0002195048468009073,818.8805625000001,
333 days,248.67765555555556,909.5961111111111,266.3762444444444,0.00018294476833199605,897.6791222222223,
333 days,244.6589,908.7162285714286,265.49474285714285,0.0001580554744226316,894.4750714285713,
333 days,273.5936375,907.9802375,264.52579999999995,0.00023584782038962136,765.759275,
333 days,264.72073750000004,907.2687750000001,263.16313749999995,0.0002212025422391503,808.1348499999999,
334 days,248.99072222222225,920.4783777777777,266.3963777777778,0.00018398547809606695,902.6981888888889,
334 days,245.18567142857142,916.9011285714286,265.5095571428571,0.000159054690422397,898.0976714285715,
334 days,273.819275,914.0645499999999,264.5358125,0.00023678693107364348,768.0807,
334 days,264.9234,911.2806250000001,263.16878749999995,0.00022191987833980353,809.4916499999999,
335 days,251.62775555555558,1008.5657777777776,266.60426666666666,0.00018306485022786438,954.7664,
335 days,248.59458571428573,1005.6230000000002,265.7113142857143,0.00016274410334455718,947.9828,
335 days,276.6743125,1002.9636250000001,264.73235,0.00023525814623918796,813.50575,
335 days,277.63901250000004,999.8701625,263.40083749999997,0.000216324656754673,865.6844249999999,
336 days,252.44615555555552,1042.128,266.68563333333327,0.00018204415411310866,975.2801222222222,
336 days,249.47282857142858,1041.6835714285714,265.7941285714286,0.0001633590054982433,968.5794999999998,
336 days,277.46,1041.2823749999998,264.8171375,0.0002338385603214766,833.2070624999999,
336 days,281.37305,1040.768125,263.5064625,0.00021316837791178793,891.5446875,
337 days,253.3523111111111,1079.8353333333334,266.77274444444447,0.00018128363543937068,997.3051888888889,
337 days,250.4055,1081.3072857142859,265.88052857142856,0.0001642301168826586,990.1237000000001,
337 days,278.08374999999995,1082.309375,264.90341250000006,0.00023298680877085475,853.2964500000002,
337 days,284.2231625,1082.964,263.6102125,0.00021032294471251065,917.0795,
338 days,250.96040000000005,975.6990111111112,266.5405888888888,0.00018130364908868586,938.7522888888889,
338 days,248.04262857142854,976.9579857142859,265.6584142857143,0.0001604638411912767,934.8612857142856,
338 days,276.188825,978.2948,264.6898875,0.00023318336682098681,803.6265,
338 days,270.5842,980.2071,263.36861250000004,0.00021426829326613738,857.8094249999999,
339 days,250.42503333333332,960.4444111111111,266.5014111111111,0.00018202414046380487,928.9288222222224,
339 days,247.60634285714283,960.3412428571429,265.6174142857143,0.0001604894621143409,924.7012142857142,
339 days,275.617525,960.158,264.645975,0.00023445007425526628,793.4704250000001,
339 days,269.1775,959.861975,263.309725,0.0002168267920251289,843.4880374999999,
340 days,248.85451111111115,911.8865222222224,266.3873888888889,0.0001820241404637935,900.4477555555554,
340 days,245.19589999999997,912.7865714285715,265.5096571428571,0.00015767116057658143,898.1224571428572,
340 days,274.0055625,913.793825,264.5444625,0.00023460295273869817,770.0382999999999,
340 days,265.827375,915.385875,263.1955375,0.0002185005762599955,815.9071875,
341 days,249.52590000000004,934.8837222222222,266.4356333333333,0.00018312489117578717,912.4819111111111,
341 days,246.58172857142858,932.9819428571428,265.5499,0.00015977207626836893,908.0232857142857,
341 days,274.5277625,931.2838750000001,264.576275,0.0002360443784397658,777.3924499999999,
341 days,266.586325,929.2984,263.2191875,0.00022024609410493693,821.608175,
342 days,250.24491111111112,954.5888222222222,266.4882666666667,0.0001819841131651745,925.636588888889,
342 days,247.47804285714287,954.7082428571429,265.6051428571428,0.0001601563901144191,921.6736714285714,
342 days,275.456525,954.7943375,264.63475,0.00023445007425526628,790.8778375000002,
342 days,268.88194999999996,954.8577874999999,263.29767499999997,0.00021689852563520375,840.5659750000001,
343 days,249.29312222222222,924.8575999999999,266.41875555555555,0.00018190405856794792,908.2617,
343 days,246.2463857142857,925.6524428571429,265.5393142857143,0.00015854227196096762,905.4202857142857,
343 days,274.4709875,926.3980875,264.5721625,0.0002345811129553543,776.4201,
343 days,266.75105,927.4052125000002,263.226775,0.00021790279617611553,823.4292750000001,
344 days,243.27609999999999,880.9162888888891,266.30241111111116,0.00018288472738408462,879.4323888888889,
344 days,243.00325714285717,881.355957142857,265.4307714285714,0.0001561082842692729,878.8885428571429,
344 days,272.19482500000004,881.8217249999999,264.4678,0.00023530182580588812,752.4413625000001,
344 days,262.79932499999995,882.6091624999999,263.097375,0.0002227328592538808,792.3924625000001,
345 days,243.23524444444445,881.355911111111,266.2990111111111,0.00018350515051265048,878.6167666666666,
345 days,242.9178857142857,880.5446000000001,265.42575714285715,0.00015641573534611595,877.6740285714287,
345 days,272.0058125,879.9105375,264.4603625,0.00023600069887306566,750.748175,
345 days,262.418475,879.2634874999999,263.0829125,0.00022402406423506477,788.9406,
346 days,248.17110000000002,899.7958333333335,266.3460666666667,0.00018404551904398973,890.1805111111111,
346 days,243.54335714285716,896.9679142857143,265.4613857142857,0.00015790174888421737,886.3332,
346 days,272.739975,894.4689375000002,264.4900875,0.00023698348912378796,757.5753125,
346 days,263.219025,891.7101124999999,263.1119625,0.00022411970904847523,795.8849375,
347 days,247.97398888888887,890.9555555555555,266.3347,0.0001824043998006568,887.350511111111,
347 days,243.48090000000002,891.9059142857144,265.45827142857144,0.00015656946088454473,885.5814857142857,
347 days,272.8692375,892.8777375,264.49522499999995,0.00023493054948895548,758.7254999999999,
347 days,263.78548750000004,894.2313375,263.1341125,0.00022081996298545407,801.1723125,
348 days,243.63368888888888,885.3676333333333,266.31305555555554,0.00018318493212370998,882.0277000000001,
348 days,243.12285714285716,884.9905142857143,265.43755714285714,0.00015664632365375186,880.5409,
348 days,272.3026,884.67635,264.4722,0.00023584782038962136,753.4617374999999,
348 days,262.8483,884.3634499999998,263.09889999999996,0.00022323499452433671,792.7579,
349 days,242.8881777777778,873.0325333333334,266.27824444444445,0.000183064850227853,873.5542555555554,
349 days,242.66915714285713,873.5664999999999,265.4115285714286,0.00015572397042320818,874.2167571428572,
349 days,271.710925,874.0269375,264.44915000000003,0.00023545470428933243,748.1710625,
349 days,262.159825,874.5895375,263.073675,0.00022376104099815542,786.7368375,
350 days,251.98903333333334,1025.5333333333333,266.64070000000004,0.00018324497307163276,963.9439777777778,
350 days,248.94507142857142,1022.4599999999999,265.7446857142857,0.0001636664565751009,956.2673285714285,
350 days,276.98395,1018.86825,264.76125,0.00023617541713985384,820.2378875,
350 days,278.5005875,1013.6102500000001,263.4268875,0.00021704199285532623,872.0584875,
351 days,251.80066666666667,999.7236888888888,266.6177,0.00017770119221309087,958.1374555555556,
351 days,249.1292857142857,1000.4181428571429,265.75847142857145,0.0001547759962696003,959.7140142857144,
351 days,277.82079999999996,1001.789125,264.86087499999996,0.00020669170961823473,842.9836500000001,
351 days,288.0393125,1007.45525,263.8181625,0.00015312734628682864,968.2315499999999,
352 days,250.31171111111112,952.3470777777778,266.4933555555556,0.000180262939324615,926.9031666666665,
352 days,247.62682857142858,955.7111285714285,265.6186142857143,0.00015874723934553936,925.0072857142857,
352 days,275.818475,958.8740750000001,264.6601375,0.0002304533939023331,796.6907249999999,
352 days,270.392325,963.0706625,263.36385,0.00020800355798705205,856.6121375,
353 days,249.17663333333334,922.3573111111114,266.41015555555555,0.0001824043998006568,906.1196555555556,
353 days,245.90534285714287,922.1490714285713,265.52939999999995,0.00015851665103790345,902.9743571428571,
353 days,274.30163749999997,921.9142874999999,264.5619875,0.0002345811129553543,774.073925,
353 days,266.5036375,921.6382375,263.21805,0.000216970259245265,821.31875,
354 days,248.27527777777777,894.6314222222222,266.3527888888889,0.00018080330785595424,891.8362999999999,
354 days,244.2154857142857,898.7852,265.4821142857143,0.00015603142150005122,891.391242857143,
354 days,273.5471749999999,902.3384625,264.52365,0.00023337992487114368,765.230375,
354 days,265.2985,906.2679499999999,263.1807375,0.00021718546007546232,812.3487,
355 days,240.08753333333334,820.839588888889,266.1375555555556,0.00018210419506103147,839.5389111111111,
355 days,240.35471428571432,823.0494285714286,265.2876428571429,0.00015339246642377018,844.2929857142857,
355 days,268.4208375,824.98615,264.331925,0.00023558574298943288,721.482025,
355 days,249.2444625,827.1240624999999,262.9349125,0.00022091560779887814,754.5203125,
356 days,237.4947,780.9718888888888,266.02599999999995,0.000181663894776234,812.9014666666667,
356 days,238.37835714285714,782.6886142857142,265.1807142857143,0.00015211142027025506,818.6900857142857,
356 days,264.0457625,784.0458125,264.23162499999995,0.00023493054948895548,698.8765625,
356 days,244.9932625,785.3168875,262.8147375,0.000224047975438414,727.3154000000001,
357 days,235.06311111111114,744.4235777777778,265.91782222222224,0.00018184401762001375,787.3553999999999,
357 days,236.46939999999998,744.5642571428572,265.07502857142856,0.00015129155073198268,793.5954428571429,
357 days,259.8904,744.5822625000001,264.1326375,0.00023412247750502136,676.828125,
357 days,241.06018749999998,744.517525,262.69642500000003,0.0002270846982645258,700.756475,
358 days,232.05684444444447,698.0612555555556,265.7840777777777,0.00018074326690803143,756.1230888888889,
358 days,234.2114,698.7046285714287,264.95018571428574,0.00014939560242476692,764.2163,
358 days,255.18454999999997,699.3797500000001,264.020975,0.0002319821787367886,652.246375,
358 days,237.28050000000002,700.2891374999999,262.5722375,0.00022885412731281645,673.0759499999999,
359 days,232.12265555555555,698.463888888889,265.7871,0.00018044306216839472,756.8194333333333,
359 days,234.28342857142857,699.8703000000002,264.9542285714286,0.0001493187396555598,765.1538571428572,
359 days,255.3491875,700.9697125,264.0248625,0.00023204769808683263,653.0968,
359 days,237.3830125,701.9557125,262.575225,0.00022921279536313626,673.7372375,
360 days,230.68377777777778,679.7428888888888,265.72268888888897,0.0001815438128803884,741.9341333333335,
360 days,233.0771,678.3350285714286,264.88731428571424,0.00014947246519397405,749.5203142857142,
360 days,251.6912375,677.06655,263.9597375,0.00023211321743688904,638.9158375000001,
360 days,234.66847500000003,675.7036625000001,262.49261249999995,0.00023205822856239996,655.462175,
361 days,232.42216666666667,704.0754222222222,265.8002666666667,0.00018116355354351373,759.883011111111,
361 days,234.46254285714286,704.3001285714287,264.9640142857143,0.00014985677904003877,767.4566000000001,
361 days,255.6453875,704.3840875,264.031725,0.0002327247313706663,654.601975,
361 days,237.51986250000002,704.2969250000001,262.57914999999997,0.00022971493063359216,674.6122125,
362 days,233.59387777777778,723.768411111111,265.8522,0.0001824444270992758,771.9897222222222,
362 days,235.27255714285712,721.9691000000001,265.00872857142855,0.00015111220427050425,777.9504428571429,
362 days,257.218725,720.2476875000001,264.06886249999997,0.00023403511837162108,662.7597624999999,
362 days,238.68993749999998,718.334275,262.61723750000004,0.00022949972980339483,683.0858125,
363 days,233.0848333333334,715.4081111111112,265.82955555555554,0.00018202414046380487,766.7072555555555,
363 days,234.91161428571428,714.1435285714285,264.9888,0.00015054854396294654,773.2706714285713,
363 days,256.52175,713.1049375,264.052475,0.00023331440552108726,659.156075,
363 days,238.2064125,712.103825,262.6016875,0.00022933235137992313,679.6237249999999,
364 days,234.93683333333334,744.3228555555555,265.9120222222222,0.0001827446318389125,786.0046666666668,
364 days,236.3019,742.5611714285715,265.0656714285714,0.00015172710642419034,791.3812142857143,
364 days,259.4190625,741.0168375,264.1212375,0.0002346466323053983,674.310775,
364 days,240.5332375,739.4140125,262.67823749999997,0.00022818461361886165,696.6865124999999,
365 days,238.34474444444444,799.8887444444445,266.0616222222222,0.00018478602406841254,821.4099555555554,
365 days,238.77625714285713,795.7778285714285,265.2023857142857,0.00015431481965432845,823.8588285714285,
365 days,264.4914,792.0707874999999,264.2414375,0.00023750764392416489,701.111075,
365 days,244.6405375,788.0064749999999,262.8078625,0.0002271086094678886,725.7928625000001,
366 days,241.64132222222224,850.1677222222222,266.20439999999996,0.0001842256418877581,855.6701000000002,
366 days,241.3966714285714,848.5510571428571,265.34311428571425,0.00015557024488477937,857.6542857142857,
366 days,269.898125,846.9424375000001,264.3766625,0.0002376605224076216,731.67185,
366 days,250.337125,844.8211875,262.97303750000003,0.00022383277460821666,763.267775,
367 days,242.51462222222224,867.2905888888888,266.2545,0.00018392543714813278,867.8059888888888,
367 days,242.25837142857145,866.1454857142859,265.3892714285715,0.00015592893780777992,868.8194285714287,
367 days,271.061825,865.0564,264.42436250000003,0.000236524853673455,742.5264875000001,
367 days,252.17843750000003,863.4726,263.0376,0.00022529135801288593,778.1732625,
368 days,242.41740000000001,864.7806555555557,266.2488,0.00018366525970712642,866.4130444444444,
368 days,242.1886857142857,864.1204285714285,265.3855857142857,0.00015564710765400105,867.9228857142856,
368 days,271.00135,863.4947625,264.42195,0.0002361098977898098,741.9729874999999,
368 days,252.16047500000002,862.6191999999999,263.0371,0.00022486095635249127,778.0575499999999,
369 days,242.94221111111108,876.3244222222223,266.2806111111111,0.00018402550539468591,874.1428888888889,
369 days,242.63865714285717,874.7499142857142,265.4096285714285,0.00015641573534611595,873.7499285714285,
369 days,271.5532875,873.3497250000001,264.443225,0.000236524853673455,746.8348250000001,
369 days,261.77270000000004,871.61325,263.05887500000006,0.00022533918041958437,783.2078000000001,
370 days,242.84146666666663,872.5009777777777,266.2751444444445,0.00018324497307163276,872.8080999999999,
370 days,242.61169999999998,872.6866142857143,265.4082,0.00015587769596163697,873.4142142857144,
370 days,271.6031875,872.7621624999999,264.44503749999996,0.0002357167816895209,747.2418000000001,
370 days,261.976525,872.7681624999999,263.0667875,0.00022426317626861132,785.0925875,
371 days,242.14694444444447,859.2726444444446,266.23272222222226,0.00018360521875919225,862.5137333333332,
371 days,241.95414285714287,858.8678714285714,265.3730571428572,0.00015533965657714345,864.8852428571428,
371 days,270.7150125,858.4906874999999,264.4099625,0.00023626277627325411,739.23665,
371 days,251.73326249999997,857.9984625,263.02237499999995,0.0002242392650652485,774.6402625000001,
372 days,242.46157777777776,864.7668333333334,266.2519555555556,0.00018324497307163276,867.1708444444445,
372 days,242.2670714285714,865.1162857142856,265.3897714285714,0.00015546776119249348,868.9457,
372 days,271.1388,865.2260375000001,264.4274,0.00023578230103957733,743.2119250000001,
372 days,261.3907,865.105825,263.04515000000004,0.0002249087787592033,779.9405624999999,
373 days,241.2543,842.3527111111111,266.1876111111111,0.00018350515051265048,851.6039444444444,
373 days,241.1528142857143,841.9657285714285,265.33014285714285,0.0001548784799618716,854.5234857142858,
373 days,269.66769999999997,841.6316625000001,264.3673375,0.0002368524504236875,729.5380250000001,
373 days,250.18025,841.2985874999999,262.96786249999997,0.00022280459286394205,762.0762749999999,
374 days,240.9430777777778,838.1904444444444,266.1739111111111,0.00018392543714813278,848.308811111111,
374 days,240.87224285714288,836.8637428571429,265.3151,0.0001549553427310787,850.8910000000002,
374 days,269.1398625,835.7095125,264.350825,0.00023739844500742072,725.7954625,
374 days,249.5277375,834.561875,262.9444625,0.00022280459286392847,756.7133124999999,
375 days,249.19834444444444,931.3133222222223,266.41135555555553,0.00018580672018316823,906.4329555555555,
375 days,245.36981428571426,923.9194285714285,265.5149,0.00016087377596040562,899.4081285714285,
375 days,273.6915375,916.9577000000002,264.5302875,0.00023958242334235364,766.85125,
375 days,264.01081250000004,908.5787249999998,263.13945,0.00022672603021419238,802.4713750000001,
376 days,248.2613333333333,896.7123222222223,266.3517,0.00018178397667209094,891.5789,
376 days,244.01629999999997,898.5409857142857,265.4767,0.00015664632365375186,890.0717857142856,
376 days,273.34045,900.2864500000001,264.5145625,0.00023438455490520983,763.15255,
376 days,264.638925,902.5654875,263.1613375,0.00021931355717408636,807.6994374999999,
377 days,248.6373555555556,908.3760888888887,266.3739,0.00018288472738407327,897.0966666666668,
377 days,244.58932857142858,907.9723571428573,265.4927714285714,0.00015797861165342447,893.993757142857,
377 days,273.5367625,907.4411875000001,264.5233125,0.0002361317375731661,765.194525,
377 days,264.5116375,906.5419625,263.15688750000004,0.0002220633455599396,806.6422749999999,
378 days,250.1287,955.1334444444445,266.47953333333334,0.00018366525970711504,923.4564222222222,
378 days,247.2788142857143,951.5413428571428,265.5891142857143,0.00016110436426804153,917.7082714285715,
378 days,275.0678125,948.23335,264.61109999999996,0.00023659037302349904,785.441525,
378 days,267.5326625,944.259925,263.25505,0.00022024609410492335,830.258675,
379 days,248.6515888888889,904.6793444444444,266.3749555555555,0.0001812436081407517,897.3530999999999,
379 days,244.91268571428571,907.4062,265.5015714285715,0.00015680004919218067,896.1516428571429,
379 days,273.94215,910.1555374999999,264.54132500000003,0.00023340176465449995,769.2976125000001,
379 days,266.0114125,913.9211375,263.201275,0.00021668332480500642,817.2844,
380 days,248.32992222222225,897.6534444444444,266.3558555555555,0.00018148377193245423,892.6046777777777,
380 days,244.20064285714287,900.2218714285715,265.4817142857143,0.00015664632365375186,891.2933142857144,
380 days,273.4574625,902.5278875,264.51975,0.00023438455490520983,764.3444375000001,
380 days,264.8222125,905.1667375000001,263.16645,0.0002195048468009209,808.9275,
381 days,249.09997777777778,924.7396888888888,266.40428888888886,0.00018436573743293023,904.6655222222222,
381 days,245.3912,920.2018857142858,265.5152857142857,0.00015954148796071843,899.5068714285715,
381 days,273.8924375,916.5605999999999,264.53927500000003,0.00023726740630732027,768.8838875,
381 days,264.92471250000006,912.8190625,263.168625,0.00022263721444044316,809.45755,
382 days,250.29345555555554,951.6320555555553,266.49206666666663,0.00018020289837669218,926.5790000000002,
382 days,247.60542857142858,955.7478571428572,265.6167,0.00015900344857625403,924.5306142857144,
